21902263	20731725	23561609	19979237	24417288	23763077	24571327	21431381	23524945	20698438	21641139	20423840	20709444	21512821	19671024	22061969	22104676	20866111	23228848	20204110	22241045	20565035	21370284	20447322	19216669	20305555	22329870	21457802	22791377	18337296	21568093	21131718	21899281	22243780	23844871	22013797	21297071	22607879	22100100	22705912	22055459	21414712	20580144	23565841	23068896	21925565	21742260	18125985	20301559	22183007	21327071	19116751	21145034	22568761	22374198	20011326	20463933	22759995	21136237	20837324	18236035	23203939	21521566	22389634	23017464	22653439	21353510	22449502	24008729	21600918	20862992	21918712	20726713	21319507	22422600	19316130	19045252	23347698	21980697	22682050	21947206	23726397	18174369	21805508	21365544	21486390	19327905	22021146	20634943	21824835	20813084	21992549	21454520	24981875	22480838	21273820	18855334	21780063	18879029	19738841
28503969	27957674	26962207	24211320	29482930	28934998	31638386	27821437	31029726	28750753	29012602	29000450	28267248	26488064	25791121	30149858	28077261	27037189	30127230	26120214	28787391	27318400	28334343	27528110	26287581	25795105	29412979	28321423	30362470	24956983	29603673	29106381	25457199	29579479	30944236	29264340	29212399	29737813	28122210	28591109	28939050	26478286	25715581	29997221	30659952	29071439	26627282	27536713	27149411	28929935	28528582	25018045	29866293	29358001	29564336	26440006	25494193	28037961	27862984	26995794	25374018	29303187	28393953	28904765	30288631	29955163	28366989	28861454	31228848	28056626	28067386	28854789	25972846	28715465	28443446	27115880	26102499	30228298	30645117	29245257	29154800	29366632	24560576	29333605	28917461	28472234	24385170	29992067	27551849	29003381	27319792	26937095	27562752	30311087	29387275	26775078	26671129	29971966	27555734	29860401
25779193	25992963	25789285	23758642	27600598	26937701	27392612	24383404	25904573	25501329	25852723	25629095	23831885	24077969	22186381	24356051	27472547	26433304	28379952	21700640	24370519	25120727	24281529	21890217	21957114	24543136	25158495	23222575	25854312	21817201	26474052	26847826	23436611	27685200	28048325	26786927	25818294	25394905	25177223	24590979	24484466	24616791	23289299	28305875	28409742	24774431	24249155	22731237	24576246	24387641	25863659	22440833	26597335	27214647	26669847	24424124	22920885	26018801	24393137	23938555	22739910	26070423	23626613	27422963	25820973	24438221	25701215	26561927	26985229	24399900	24101210	25121613	23606361	23645271	26982488	23443516	23469112	27080565	27114459	26058364	25834730	27484473	23632939	24315740	25739661	26909060	21057888	24956579	25261359	25872331	24724554	22847874	25213159	28321795	24507711	25569463	24076663	24990823	24606091	23775419
25592764	20835272	22336597	21430707	25542229	24237174	26686151	23751496	25765777	23583916	24820780	23357575	23791391	23634721	21826801	24558361	25489988	23925418	25959726	21237798	24441964	24405479	23812774	21434045	21103395	22752471	24417168	22870416	26577799	21634290	25212250	25268727	22112428	25705458	26646967	25046201	25242911	25689072	24087267	22867062	26679085	23520380	22273135	26886241	25855630	23819077	24736715	21710918	23849107	23959046	24938600	21628445	23507830	25072726	23796260	22704486	21242542	25019526	23859651	24136560	22973764	25370572	24984480	25120450	26786333	24760055	25322628	24681651	24610433	23716585	23018155	24251383	22118725	23892001	26676915	23185580	21292562	26097106	26668291	23825735	26679588	27373644	20939034	24720679	24754528	22560138	21476788	23434127	22585262	24861293	23371601	22560170	23556314	26705806	25504963	23328597	23800713	24401842	23259055	22332734
25404972	25231737	24313638	22726313	26874283	25916391	27996353	25099559	27689798	24743471	25093251	26022635	23013922	25867792	22320579	25081510	26651676	25569177	29068010	23063513	25832195	23593563	24856007	22970404	24256214	23493250	26204500	24503552	28355750	21331361	26053377	26512068	25299156	26487432	27164206	24979550	25757630	27476007	24356836	25481314	25773761	22505703	21999524	26472730	27921694	25196567	24795637	23093450	24032684	24684937	26365935	22994853	25958392	25684261	26004429	26534777	23298537	25816363	22871913	22162988	21801614	27126061	23847135	25670038	25099924	24612262	24246017	25250061	25447680	24130250	24213572	25282218	25017048	27325454	25883013	23157052	24280633	26950858	27182234	26940669	25495455	26741185	21835014	26610690	24813246	26116547	22187853	26233457	24171411	24512528	25350541	24505759	25972959	26337953	25950367	23497682	23138128	24376753	23453510	23706050
25982394	26888990	27027865	23370488	26859051	24976435	27806856	26540680	27092955	25902407	24832001	24088988	24365454	22322591	21631056	25074011	26402242	24249326	25818729	22971949	25726583	23774622	25040282	22743134	22346383	24239177	25093043	24346089	26925197	21961936	24569772	26699066	22860049	26744012	26719367	26204905	26180660	25444781	24500822	25970593	24394389	23602924	21850175	27281906	26473639	24008903	24404673	22578256	25128088	25254908	23782543	21809236	25550850	25913953	25551483	24990873	23929669	26191523	24374151	23526761	21525407	25178438	23499180	25109463	27409069	25814415	24481041	26681427	27097936	24062473	24972355	25376786	22371307	25003026	27327694	23821159	25160989	26273997	25791619	25777998	26246800	27662942	22139214	23677490	25371569	26365495	23340531	24529434	24328299	26756906	23679241	25057082	24028608	26542456	23912496	24329892	22084371	25757592	24483513	25528143
27929754	26900532	28404000	26989638	30491350	29873404	31479793	28237279	32276283	30007542	29727478	27662465	27056527	26935198	26627420	28022874	29504089	27667418	31602309	27707770	27003678	27540427	29224277	26491204	25068042	27673521	28594153	26804694	31350475	26431879	29025888	29370493	26813074	29818153	30831307	28511587	29861998	31652538	27520599	26196048	28415525	26213212	24531588	30812456	30309416	27327165	26008948	26661875	28185461	28245906	28639344	24897096	28172722	29584457	29894851	27134472	26741204	28966624	26837658	27642986	25284666	29076194	28600229	28063009	29107404	28821413	26735629	30033431	30544651	27768178	25842124	27712732	26365450	29641667	28722217	25792764	25558538	29234032	28864034	30264755	29451225	30950221	24234441	28689188	29088158	28655716	25931332	28527077	27562792	28337748	27725972	26241737	28735287	29253294	29792223	28091185	25349951	28293654	28379474	29282456
25330061	22705726	23197109	23771778	26432653	25832382	29579813	25755087	26759221	23792921	26191909	24111598	23674623	23419549	22939163	25702411	26974807	23074161	26206541	24269285	24631587	22909151	24564471	22275017	23587801	23846137	26530537	23141332	26799214	21930881	25364745	24405236	23895221	24775686	28131159	26342113	25192781	27014797	25911510	24950867	25066362	24062632	21690267	27404552	26317877	26454654	25692110	22975192	24131890	23828852	25566367	22073992	24987806	26450141	25429856	23908324	21924473	25140689	23598119	23444530	21817812	27103596	24066306	24544681	27433644	23971586	24245789	25858120	26131362	23522972	24588479	24136226	23711839	26163638	27293009	24153486	24761844	25776127	26292398	26279546	26333479	26329661	22233041	25561601	24823854	23431683	22401270	25184391	21400347	24515645	25324835	23067780	24427989	27150569	26786827	22416841	22398721	25104164	22693577	22969090
24903258	26349191	28295240	23495705	27528705	27105517	28716029	26644411	30416503	26557132	27233366	26787869	26609943	27509621	25239075	26405752	27379624	26657751	26794930	25206656	26744939	26530018	24706084	24318020	24660264	25327398	28568662	26653390	28487675	22932486	26338290	27089826	26893511	27486745	27715926	28256061	28100647	27388815	26823069	26618731	25618436	25895028	24443075	28831731	27915540	27783287	25275698	23797826	25819953	27048851	26617872	25205500	27739398	26291373	27544873	25301851	26247754	27259174	24384146	25407301	23386414	28310802	25197961	26002491	28772969	26573383	26436502	26790015	29511083	25979599	25836087	26343344	24543336	26361504	26064235	25010873	25470448	28259768	28073881	28505805	27227823	28884872	22904071	28157573	26687857	27925487	23191492	27900949	24700168	25804201	27475809	24446884	25580996	28720155	27469761	25801083	23877109	28514593	24491431	25934337
25888598	26431208	27317915	23401206	28304695	27659869	30121890	25969126	28436090	26918124	24877172	26015323	25802147	26908225	25388738	26692932	26669016	28878267	27558458	25893884	27024345	26272009	26532475	24692030	23750716	26301372	26060868	24888579	28471421	23869214	28462168	28496290	26574285	27709446	28308881	25707400	27434656	29475567	27024357	25989375	25991812	24339531	24183646	29401169	28174294	26212783	25319821	26169181	25770309	27275177	27567635	25984113	26746368	26877754	28514230	26211814	24258334	27059955	25761243	24329653	22213974	30384481	26663854	27581540	27085916	28746214	26206189	26856620	28226421	25750833	26061238	26628600	23971983	27015210	26993832	24223964	24823507	28272329	28278469	28188209	27959774	28490708	23137001	28398619	27063190	27258410	24190882	26634290	26276777	26312700	26236834	24359903	24412641	29130417	28128612	26922902	23957170	28462652	25699009	25848288
25667452	24882635	26291842	23498063	27321514	28346979	29058031	26538408	28855427	26257412	26842411	27071996	25408524	25686214	24088710	26978508	27234916	26741844	28157206	24453766	25487382	25758152	25526503	24591307	22957582	25150038	25690619	24581900	28624425	23650830	27988815	29059424	24591187	27780938	28375828	27223073	26957834	29516509	26063584	24927345	26610274	23490768	24607433	27710302	27730723	26255338	25059968	25326315	25460071	26684242	25974234	22857899	25686281	27835382	25318195	25365612	24510535	25632492	25534488	24453429	23928422	27854121	24067649	27708767	27341395	26173920	25230092	26247712	27789531	26129087	24431933	25800605	24483005	26170913	27665892	22548076	23779770	27438014	27480116	27665932	27177816	29752424	22546399	27930917	26974428	26464161	24281953	27466791	24586051	26116702	25119613	26186433	25183185	28780535	26348122	26462904	22967415	26332320	24372496	25895727
26587210	24751587	23757956	22403820	25533326	24233791	26096430	24126908	25647257	24035730	24472154	23367250	21615278	23119954	21579840	25240184	23749937	23769360	25059232	22147407	24812289	23320093	22513578	22029716	22596131	24246332	24596315	22538881	26059199	22678152	26539788	24534044	23394920	24415670	26202181	24693364	25360462	26606194	24321423	23292215	23813473	23551025	22303770	26530731	26788111	24591379	24317812	22385508	22224911	23066592	24596892	21594542	24948205	26223731	24327634	23431866	21621464	25086305	23677400	22796931	22505866	26364527	24046742	23098525	24997298	25381462	24073605	24446628	26342087	22095442	22724438	23610591	22101918	24913616	26129577	19414240	23023597	25995543	24488498	24557724	25571060	24913837	21188380	23613656	24370011	23903785	22651827	24265225	23403883	23007201	23617743	23710411	24314529	27338536	25167454	23772700	21273556	25070052	23009400	21908828
27661908	27062971	26386437	25513654	28164937	28329079	29921215	25724042	28744943	25912170	27437006	25911215	26022823	26665142	24581767	25852452	27083729	26687901	28079933	26058059	27548050	25500882	27306591	23321735	24960059	26407606	27371688	25829869	29220143	24272519	26690575	28728442	24926481	27965404	28103039	26166005	26000012	29622657	26685779	26022207	27151028	25034591	24255542	30585898	28800478	28088072	25794535	25242268	25781032	27026025	28080880	24125613	26951715	28639869	28759136	26139725	24653419	28195382	25533000	26094021	24544783	27908952	25676699	28782790	28780496	27629415	26508964	26800528	29403386	27160754	27462076	25587575	26434515	26963228	27686888	25388091	24478486	26964882	28932223	28829336	28147330	29148879	23395330	26423436	27120846	26663934	24639881	26840899	25167047	26543704	28770057	23830714	26530087	30106098	26280008	25511735	25463367	27754061	26070410	24379317
26013891	25211391	26291124	25682989	27710158	27302664	29062719	26132878	29229038	25065867	26266776	27017772	24931457	25621216	23018201	25564252	27856442	24919381	27707412	25759401	26686423	26549218	25907657	24374202	24137480	25622828	26468851	24662334	28441480	24344503	26670140	28216095	25953349	26715753	27935682	26695165	24689984	28110895	25186732	25450621	27112085	25247258	22530336	28787939	28784385	26502709	25714942	24467786	25835840	25360128	26107612	23633106	25354858	27572599	26274248	26453944	24616474	26412623	24995378	25876171	25220510	25680277	24804474	26481711	26748603	26958018	25816253	27287205	28104318	25125160	25813335	25623888	24909720	27307012	25731105	25236932	24036202	28205971	28298954	26033677	27705815	28963093	23892257	26745846	27237320	27290674	24478772	26968220	25137122	26630805	27336360	24060298	26039379	29315015	25911742	24904294	24201906	25551047	26938489	25192335
26177771	25344151	26604223	23403192	26919987	27117037	28703061	27391843	29011514	27070408	26844110	25891617	26374423	25013245	22780218	26987544	27582725	24734356	28602748	24091737	27241745	25250598	25499672	23894842	24285567	26022087	25795760	25494415	25989750	22308795	27703851	28269398	25895691	27066765	29016942	26503629	27900672	29178064	26214388	24927586	26555207	23269571	22959870	29291645	29606962	27650441	24141806	24154613	26038555	26459199	27160957	22483236	27236568	27495552	27344735	25851056	23302910	26554726	25572717	23488943	22100422	27416446	24922753	26228596	27729616	24803156	26269899	26731136	28383268	25960342	25824045	25492206	23544801	26573272	26493136	25557688	26293426	26900256	27018979	26894607	27677958	28703890	22987303	26112216	26611313	26081130	22956657	26553319	25519102	26764854	24582358	24601982	26599561	27553198	26451040	25178460	23602163	26945260	25915778	26511471
24817078	24698551	25455616	24412677	26036844	26880022	28544038	25052574	28793975	25766692	24611366	25603799	24623521	23765929	22155515	26772970	26099755	25121073	26499505	24623937	26628118	25666277	23940782	23971721	22566102	24470436	25127798	25146389	27663376	22912636	25890078	27762447	24255676	25364387	27803696	27240568	26272058	27391175	25607303	24654657	26255051	24249781	22636644	27594107	27241178	25693010	25533088	22533688	25185397	26553259	25018907	22503480	26020619	26143960	27538436	23516266	23102934	24526997	23475551	24103258	23338366	25187914	22973713	25915360	26752542	27176926	26126579	26261255	27691808	24965663	25015263	25752062	24304834	25640319	25434527	24244854	24857902	26494910	26950851	25606750	25423704	27924680	21400083	26806313	26492082	25251089	23224659	26359321	23460143	25432733	25659403	23148268	25016352	28518336	26053447	23338864	22623825	25991578	24585662	25301656
25245084	25583717	26552098	25777253	28232393	26885809	28582035	26850196	29006666	24655080	25862490	26145773	23717644	25152633	23111417	26458995	26885108	25858389	27033813	22926126	26439611	25299432	24671062	24683616	22847124	24157224	24738956	23830613	28026672	23832446	26874966	25871509	23682120	25418415	26597012	26540892	25968767	28157815	25908163	24565638	25851303	23720601	22868529	28048473	27402094	26789566	24698125	22353515	24369801	25724533	27734030	23113595	26945504	24907714	28618709	25348090	24528031	27429345	25139975	23793941	24750977	28250413	25659569	27247084	25450991	26253928	24356925	25582808	29185550	24161352	25236363	23861937	25003023	27541468	26134222	23653973	24225639	27651113	27335529	26487222	26718944	26447891	21886739	25988672	26117515	25984172	24646758	25859630	23614282	24879444	26794060	23024482	25736416	29272584	26275420	25104548	23833946	26637771	24414655	25970753
24439856	24298171	22795010	21741482	25850304	24124413	25387657	24446360	26711018	25196195	24895518	23643565	21901387	22270075	22109434	25164215	24242811	24982481	24953488	24217429	23987874	23808176	23919484	22341159	21377667	23024702	24106648	21602406	26821383	21780191	24908577	24949815	23433630	26123092	25791370	24977312	23744984	27560293	23327208	22548195	24958055	23463400	20354731	26757788	25625416	24173545	24078862	23504644	22519584	23967893	24007718	21361155	23729940	24010499	24991437	23784890	23254339	23470379	22164294	22627181	21911497	24970975	24589706	24584668	25436338	24053734	25090598	25348180	25782168	23746759	24161930	23859155	22604867	25454929	24814319	23075573	23306011	25461745	25893908	25252328	25584593	25109206	21911283	25673207	25218800	22831833	23189299	23744352	22744339	23492983	25977534	22775919	24687015	27250977	26822191	24494586	20483833	24619180	23368071	23114420
25370585	25058757	23278655	22603812	26364123	26987946	28352691	25751664	27274784	24884754	26854461	25485532	23950122	24578696	23811651	26141517	26810352	24300528	27758839	23153368	24576239	25235136	24405932	23200463	23605524	23781024	27755542	23307035	28643519	22781288	26457380	25869103	24024661	26072212	26791672	26669977	26568801	26639893	24822224	23994415	27122870	24089318	23636231	28412998	27373038	25627940	24712115	25897844	24342383	24822236	26033347	23121981	26276639	27590890	26314118	24085559	24364104	25409741	24571383	23148912	23991317	28064821	25505367	25150424	27493580	24869636	25594186	24888654	25998444	24435608	22821604	25930267	23946992	24410272	25048530	24614278	23311314	26044613	27990357	28074109	26974275	27206656	22515891	25496448	26471575	24504498	22267747	27899857	22758179	25778370	23777861	22873507	24382988	26773282	27012255	24057384	23403510	24504880	24478293	24926199
28178486	25621263	27264077	22814723	28540888	26618944	28847513	25697786	28663654	26315016	27161903	26256837	25789992	25973906	24053289	27009365	26343459	27259835	28111611	25215177	26188679	25707466	25886082	23586746	23487295	24484161	26644040	26104676	27467077	23675099	26960080	28338287	24031633	26303757	28434969	27373144	27111765	30098934	25112814	25849949	27401352	26213360	24197719	28312066	27552008	25976896	25058797	24183644	25619101	25368001	26454940	22019659	28359040	26968590	28147280	27058906	23994993	26813354	24475998	25191160	24388383	25222392	25911466	27888230	26962635	26783970	24705588	27004664	29242896	26432918	24943849	25955008	24853741	25715094	26522092	22917915	25938826	27195186	28271817	29473647	26985601	29013535	23777941	26632832	27078988	26188912	24052805	27942185	24732776	25775893	26202539	23798936	26457066	29044154	27199213	25425978	24132852	27287773	25570504	26117416
22353417	23925212	23816309	21033351	25812578	23345776	25865791	22765390	25215548	23465147	23635803	23208680	22773298	23375194	21550373	24058678	25178745	23819734	25593305	21599918	23042652	23169374	23869186	22758670	22087562	22676448	23538823	22150509	24541775	20727733	23937801	24111673	22391853	24865839	25374632	24447562	23172418	24133471	23830191	24891477	22235374	22905022	21311309	25835788	25715837	24127333	22723464	22345801	21554859	23279340	25104453	20848666	23495234	25247024	24352867	23528907	21160444	24979706	21326214	22000475	21941594	25990691	22298132	23938023	24196780	25370326	23245845	25101990	26788353	22579186	23349665	22436527	21206461	22976510	23148532	22383535	21103321	25199866	25868605	25186524	23907334	25006926	20133866	24397112	23958266	25175275	21107273	23062703	21911367	23808362	23859317	21081736	22778212	25792137	23286389	23089208	22385395	23213169	23657138	23506998
24828735	24082965	24503830	21252211	27557123	26534716	26956140	24754073	27760028	25252729	24696939	26556684	23779014	23995921	23600191	27079848	26405027	24868685	27011667	23229249	25375058	23678117	24654592	23850423	23247917	24049814	24497870	22773590	27913347	22399437	25865479	25906143	23602405	26887447	28722841	26319932	26134972	27971228	27881697	24977796	24496934	23903087	21039532	26750559	28327993	25021182	23232645	24652044	23005027	24727227	25640760	23363604	27193236	25162829	25727724	24158412	23775978	23913042	23380080	23384174	22250655	25915322	24257731	25397928	26606102	24912943	23517427	26369510	27343312	25131901	24230659	25961847	22861440	25276709	23807784	24353815	23076690	28231800	26653760	27387773	27147338	25467987	22993550	26015501	26846600	25681147	24237900	26426519	23404502	24245586	24597228	21948297	25347475	28174995	25779869	24813637	21774585	26045029	23813506	25469581
25816345	25736911	25894310	23893735	27320011	28573819	28700965	27353561	30517852	26953350	29162751	28264838	27747209	27456103	24409716	27086114	27613468	26636721	28484153	25590438	27294785	26075236	24869910	25460124	24273135	26228724	27047047	24531146	29324843	24107804	27338163	28164979	25793407	26190393	28310529	27559478	27384523	28709623	27098489	27165174	27517558	25754991	23982749	28243528	29397855	27615083	25853826	24681249	24849256	26189188	28194345	23938035	26561347	27548595	27662954	26195364	24791990	27785977	23838895	25624819	25003468	28355726	25111971	26629260	27950866	26714798	26089867	27370132	27479873	26855109	26204995	26524704	24478838	26078870	26112146	24924679	24464527	29657721	27939944	27604364	28143207	27847640	23019707	27402182	25933194	27041167	24495470	27786521	25749580	27057978	26918616	25323695	27719068	29321876	26555508	26452093	23728617	27645757	25430020	25502206
23473421	23778878	23671719	21569964	27025411	25399262	29201325	24908360	29622464	25654921	25237416	24634827	24562937	27313451	24081968	26397734	26299256	24729415	27159323	24385493	25787056	26193805	23753702	22705172	20622129	23462417	26407211	24957501	27395642	21255606	24526532	26034019	25364873	25715652	27873307	26962533	26131100	27171556	26189492	24781648	26135851	22259989	21529994	26836972	27567451	25374333	24569721	23455704	25045354	25619101	25864488	23648993	25534579	24175805	26018258	24820844	24067982	25191799	22383706	21807483	22358557	26378050	23509150	24116565	26716959	24943466	25684703	25735338	27291216	23657728	23753443	24008086	24047510	26874551	24309493	23652566	23701094	25397808	27233636	27703421	24679214	28099358	21589477	27925785	25721987	26472950	23962533	25088374	24455466	24644304	24779184	24943836	24347972	28476155	26212547	24055950	22957353	25704489	24302560	25739005
26608060	26525581	26487497	24677671	27028822	27924732	28755329	25476655	29063868	26563071	27196077	24878190	25545093	25603732	22720455	26917762	26284430	25687716	27041409	25400140	27447308	25506124	24150496	24080413	22859004	25220812	28348847	26595869	28876516	23763297	24837881	28216574	25822570	27026516	28503260	27287959	27184439	28314311	26094184	26828290	27015604	23826857	23646847	29209746	29630982	25916907	26151370	24761992	24042858	24993554	25842874	22902531	26231892	27281219	27011855	24594628	24558740	26748638	25162152	25399934	24830407	26643495	24558153	26884595	29379031	27016672	26551141	27234172	29499494	26563735	26512700	26369046	24470679	26711820	27682846	24892510	24673133	27825846	27200783	26646253	28097604	28258041	22763829	27555399	27946607	26200303	23942236	25761644	25465589	26887523	25131529	25496629	26690504	28521031	28366039	26353361	23622785	27348691	24365684	25771316
